"","Program","Site","Date","Category","Genus","Species","Abundance","Cell.Per.Liter","Water.Source","Perc.Large","Perc.Small","Perc.Species","Comments"
"1487","SoundToxins","Budd Inlet- Port Plaza","03/11/2020 10:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,75,""
"1488","SoundToxins","Budd Inlet- Port Plaza","03/11/2020 10:15","Dinoflagellate","Dinophysis","spp.","Present",24,"Net Tow",NA,NA,NA,""
"1489","SoundToxins","Budd Inlet- Port Plaza","03/11/2020 10:15","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,25,""
"1490","SoundToxins","Liberty Bay","03/10/2020 09:15","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"1491","SoundToxins","Quartermaster Harbor - Dockton","03/08/2020 16:00","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"1492","SoundToxins","Sequim Bay","03/05/2020 13:34","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"1493","SoundToxins","Budd Inlet- Port Plaza","03/04/2020 10:30","Dinoflagellate","Dinophysis","spp.","Present",12,"Net Tow",NA,NA,NA,""
"1494","SoundToxins","Budd Inlet- Port Plaza","03/04/2020 10:30","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,50,""
"1495","SoundToxins","Budd Inlet- Port Plaza","03/04/2020 10:30","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,50,""
"1496","SoundToxins","Liberty Bay","03/03/2020 09:10","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"1497","SoundToxins","Quartermaster Harbor - Dockton","03/02/2020 11:50","Dinoflagellate","Dinophysis","sp.","Present",1,"Net Tow",NA,NA,NA,""
"1498","SoundToxins","Liberty Bay","02/25/2020 09:14","Dinoflagellate","Dinophysis","acuminata","Present",3,"Net Tow",NA,NA,NA,""
"1499","SoundToxins","Sequim Bay","02/21/2020 15:35","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"1500","SoundToxins","Quartermaster Harbor - Dockton","02/19/2020 11:30","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"1501","SoundToxins","Budd Inlet- Port Plaza","02/19/2020 09:45","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"1502","SoundToxins","Budd Inlet- Port Plaza","02/12/2020 10:30","Dinoflagellate","Dinophysis","spp.","Present",42,"Net Tow",NA,NA,NA,""
"1503","SoundToxins","Budd Inlet- Port Plaza","02/12/2020 10:30","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,29,""
"1504","SoundToxins","Budd Inlet- Port Plaza","02/12/2020 10:30","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,14,""
"1505","SoundToxins","Budd Inlet- Port Plaza","02/12/2020 10:30","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,43,""
"1506","SoundToxins","Budd Inlet- Port Plaza","02/12/2020 10:30","Dinoflagellate","Dinophysis","rotundata","",NA,"",NA,NA,14,""
"1507","SoundToxins","Liberty Bay","02/11/2020 09:10","Dinoflagellate","Dinophysis","acuminata","Present",2,"Net Tow",NA,NA,NA,""
"1508","SoundToxins","Sequim Bay","02/07/2020 13:06","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"1509","SoundToxins","Quartermaster Harbor - Dockton","02/03/2020 11:30","Dinoflagellate","Dinophysis","sp.","Present",1,"Net Tow",NA,NA,NA,""
"1510","SoundToxins","Budd Inlet- Port Plaza","01/30/2020 10:30","Dinoflagellate","Dinophysis","","",NA,"",NA,NA,NA,""
"1511","SoundToxins","Sequim Bay","01/29/2020 14:19","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"1512","SoundToxins","Budd Inlet- Port Plaza","01/23/2020 11:15","Dinoflagellate","Dinophysis","spp.","Present",36,"Net Tow",NA,NA,NA,""
"1513","SoundToxins","Budd Inlet- Port Plaza","01/23/2020 11:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,33,""
"1514","SoundToxins","Budd Inlet- Port Plaza","01/23/2020 11:15","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,67,""
"1515","SoundToxins","Sequim Bay","01/21/2020 13:00","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"1516","SoundToxins","Liberty Bay","01/21/2020 10:40","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"1517","SoundToxins","Quartermaster Harbor - Dockton","01/20/2020 11:54","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"1518","SoundToxins","Budd Inlet- Port Plaza","01/16/2020 11:00","Dinoflagellate","Dinophysis","spp.","Present",36,"Net Tow",NA,NA,NA,""
"1519","SoundToxins","Budd Inlet- Port Plaza","01/16/2020 11:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,33,""
"1520","SoundToxins","Budd Inlet- Port Plaza","01/16/2020 11:00","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,17,""
"1521","SoundToxins","Budd Inlet- Port Plaza","01/16/2020 11:00","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,50,""
"1522","SoundToxins","Budd Inlet- Port Plaza","01/07/2020 10:15","Dinoflagellate","Dinophysis","spp.","Present",83,"Net Tow",NA,NA,NA,""
"1523","SoundToxins","Budd Inlet- Port Plaza","01/07/2020 10:15","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,93,""
"1524","SoundToxins","Budd Inlet- Port Plaza","01/07/2020 10:15","Dinoflagellate","Dinophysis","rotundata","",NA,"",NA,NA,7,""
"1525","SoundToxins","Quartermaster Harbor - Dockton","01/06/2020 11:20","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"1526","SoundToxins","Sequim Bay","12/31/2019 12:27","Dinoflagellate","Dinophysis","parva","Present",NA,"",NA,NA,NA,""
"1527","SoundToxins","Liberty Bay","12/31/2019 09:05","Dinoflagellate","Dinophysis","acuminata","Present",6,"Net Tow",NA,NA,NA,""
"1528","SoundToxins","Quartermaster Harbor - Dockton","12/22/2019 12:15","Dinoflagellate","Dinophysis","spp.","Present",3,"Net Tow",NA,NA,NA,""
"1529","SoundToxins","Quartermaster Harbor - Dockton","12/22/2019 12:15","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,33,""
"1530","SoundToxins","Quartermaster Harbor - Dockton","12/22/2019 12:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,33,""
"1531","SoundToxins","Quartermaster Harbor - Dockton","12/22/2019 12:15","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,33,""
"1532","SoundToxins","Sequim Bay","12/19/2019 11:32","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"1533","SoundToxins","Budd Inlet- Port Plaza","12/17/2019 11:00","Dinoflagellate","Dinophysis","spp.","Present",71,"Net Tow",NA,NA,NA,""
"1534","SoundToxins","Budd Inlet- Port Plaza","12/17/2019 11:00","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,92,""
"1535","SoundToxins","Budd Inlet- Port Plaza","12/17/2019 11:00","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,8,""
"1536","SoundToxins","Liberty Bay","12/17/2019 09:25","Dinoflagellate","Dinophysis","acuminata","Present",4,"Net Tow",NA,NA,NA,""
"1537","SoundToxins","Sequim Bay","12/11/2019 12:02","Dinoflagellate","Dinophysis","sp.","Present",3,"Net Tow",NA,NA,NA,""
"1538","SoundToxins","Sequim Bay","12/11/2019 12:02","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,100,""
"1539","SoundToxins","Budd Inlet- Port Plaza","12/11/2019 10:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,33,""
"1540","SoundToxins","Budd Inlet- Port Plaza","12/11/2019 10:00","Dinoflagellate","Dinophysis","spp.","Present",54,"Net Tow",NA,NA,NA,""
"1541","SoundToxins","Budd Inlet- Port Plaza","12/11/2019 10:00","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,67,""
"1542","SoundToxins","Quartermaster Harbor - Dockton","12/09/2019 13:00","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,NA,""
"1543","SoundToxins","Budd Inlet- Port Plaza","12/03/2019 14:00","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,5,""
"1544","SoundToxins","Budd Inlet- Port Plaza","12/03/2019 14:00","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,5,""
"1545","SoundToxins","Budd Inlet- Port Plaza","12/03/2019 14:00","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,58,""
"1546","SoundToxins","Budd Inlet- Port Plaza","12/03/2019 14:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,32,""
"1547","SoundToxins","Budd Inlet- Port Plaza","12/03/2019 14:00","Dinoflagellate","Dinophysis","spp.","Present",113,"Net Tow",NA,NA,NA,""
"1548","SoundToxins","Liberty Bay","12/03/2019 09:00","Dinoflagellate","Dinophysis","acuminata","Present",2,"Net Tow",NA,NA,NA,""
"1549","SoundToxins","Quartermaster Harbor - Dockton","11/25/2019 13:40","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"1550","SoundToxins","Sequim Bay","11/25/2019 13:38","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"1551","SoundToxins","Sequim Bay","11/19/2019 14:34","Dinoflagellate","Dinophysis","spp.","Present",NA,"",NA,NA,NA,""
"1552","SoundToxins","Sequim Bay","11/19/2019 14:34","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,NA,""
"1553","SoundToxins","Sequim Bay","11/19/2019 14:34","Dinoflagellate","Dinophysis","acuta","Present",NA,"",NA,NA,NA,""
"1554","SoundToxins","Budd Inlet- Port Plaza","11/19/2019 14:30","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,15,""
"1555","SoundToxins","Budd Inlet- Port Plaza","11/19/2019 14:30","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,95,""
"1556","SoundToxins","Budd Inlet- Port Plaza","11/19/2019 14:30","Dinoflagellate","Dinophysis","spp.","Bloom",2113,"Net Tow",NA,NA,NA,""
"1557","SoundToxins","Budd Inlet- Port Plaza","11/19/2019 14:30","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,1,""
"1558","SoundToxins","Liberty Bay","11/19/2019 09:00","Dinoflagellate","Dinophysis","acuminata","Present",77,"Net Tow",NA,NA,NA,""
"1559","SoundToxins","Sequim Bay","11/12/2019 11:25","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"1560","SoundToxins","Quartermaster Harbor - Dockton","11/11/2019 14:05","Dinoflagellate","Dinophysis","spp.","Present",3,"Net Tow",NA,NA,NA,""
"1561","SoundToxins","Quartermaster Harbor - Dockton","11/11/2019 14:05","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,99,""
"1562","SoundToxins","Quartermaster Harbor - Dockton","11/11/2019 14:05","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,1,""
"1563","SoundToxins","Budd Inlet- Port Plaza","11/05/2019 14:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,20,""
"1564","SoundToxins","Budd Inlet- Port Plaza","11/05/2019 14:00","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,60,""
"1565","SoundToxins","Budd Inlet- Port Plaza","11/05/2019 14:00","Dinoflagellate","Dinophysis","rotundata","",NA,"",NA,NA,20,""
"1566","SoundToxins","Budd Inlet- Port Plaza","11/05/2019 14:00","Dinoflagellate","Dinophysis","spp.","Present",30,"Net Tow",NA,NA,NA,""
"1567","SoundToxins","Liberty Bay","11/05/2019 10:30","Dinoflagellate","Dinophysis","acuminata","Present",229,"Net Tow",NA,NA,NA,""
"1568","SoundToxins","Sequim Bay","10/29/2019 13:43","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"1569","SoundToxins","Liberty Bay","10/29/2019 09:18","Dinoflagellate","Dinophysis","acuminata","Present",91,"Net Tow",NA,NA,NA,""
"1570","SoundToxins","Quartermaster Harbor - Dockton","10/28/2019 15:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,100,""
"1571","SoundToxins","Quartermaster Harbor - Dockton","10/28/2019 15:15","Dinoflagellate","Dinophysis","sp.","Present",1,"Net Tow",NA,NA,NA,""
"1572","SoundToxins","Sequim Bay","10/22/2019 15:22","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"1573","SoundToxins","Liberty Bay","10/22/2019 09:05","Dinoflagellate","Dinophysis","acuminata","Present",142,"Net Tow",NA,NA,NA,""
"1574","SoundToxins","Quartermaster Harbor - Dockton","10/21/2019 11:10","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"1575","SoundToxins","Liberty Bay","10/15/2019 09:00","Dinoflagellate","Dinophysis","spp.","Present",204,"Net Tow",NA,NA,NA,""
"1576","SoundToxins","Liberty Bay","10/15/2019 09:00","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,17,""
"1577","SoundToxins","Liberty Bay","10/15/2019 09:00","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,83,""
"1578","SoundToxins","Sequim Bay","10/14/2019 13:00","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,44,""
"1579","SoundToxins","Sequim Bay","10/14/2019 13:00","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,56,""
"1580","SoundToxins","Sequim Bay","10/14/2019 13:00","Dinoflagellate","Dinophysis","spp.","Present",1000,"10x Whole Water",NA,NA,NA,""
"1581","SoundToxins","Quartermaster Harbor - Dockton","10/13/2019 15:15","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"1582","SoundToxins","Liberty Bay","10/08/2019 10:00","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"1583","SoundToxins","Sequim Bay","10/07/2019 13:02","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,20,""
"1584","SoundToxins","Sequim Bay","10/07/2019 13:02","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,80,""
"1585","SoundToxins","Sequim Bay","10/07/2019 13:02","Dinoflagellate","Dinophysis","spp.","Present",3000,"10x Whole Water",NA,NA,NA,""
"1586","SoundToxins","Quartermaster Harbor - Dockton","10/07/2019 12:21","Dinoflagellate","Dinophysis","sp.","Present",1,"Net Tow",NA,NA,NA,""
"1587","SoundToxins","Quartermaster Harbor - Dockton","10/07/2019 12:21","Dinoflagellate","Dinophysis","parva","Present",NA,"",NA,NA,100,"1 cl per liter"
"1588","SoundToxins","Liberty Bay","10/01/2019 10:00","Dinoflagellate","Dinophysis","acuminata","Present",43,"Net Tow",NA,NA,NA,""
"1589","SoundToxins","Sequim Bay","09/30/2019 15:37","Dinoflagellate","Dinophysis","spp.","Present",NA,"",NA,NA,NA,""
"1590","SoundToxins","Sequim Bay","09/30/2019 15:37","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,NA,""
"1591","SoundToxins","Sequim Bay","09/30/2019 15:37","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,NA,""
"1592","SoundToxins","Sequim Bay","09/30/2019 15:37","Dinoflagellate","Dinophysis","parva","Present",NA,"",NA,NA,NA,""
"1593","SoundToxins","Quartermaster Harbor - Dockton","09/29/2019 16:30","Dinoflagellate","Dinophysis","sp.","Present",1,"Net Tow",NA,NA,NA,""
"1594","SoundToxins","Quartermaster Harbor - Dockton","09/29/2019 16:30","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,100,""
"1595","SoundToxins","Sequim Bay","09/24/2019 11:15","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,20,""
"1596","SoundToxins","Sequim Bay","09/24/2019 11:15","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,80,""
"1597","SoundToxins","Sequim Bay","09/24/2019 11:15","Dinoflagellate","Dinophysis","spp.","Present",1000,"10x Whole Water",NA,NA,NA,""
"1598","SoundToxins","Liberty Bay","09/24/2019 09:12","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"1599","SoundToxins","Quartermaster Harbor - Dockton","09/22/2019 12:10","Dinoflagellate","Dinophysis","","",NA,"",NA,NA,NA,""
"1600","SoundToxins","Liberty Bay","09/17/2019 09:10","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"1601","SoundToxins","Quartermaster Harbor - Dockton","09/15/2019 16:00","Dinoflagellate","Dinophysis","sp.","Present",2,"Net Tow",NA,NA,NA,""
"1602","SoundToxins","Quartermaster Harbor - Dockton","09/15/2019 16:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,100,""
"1603","SoundToxins","Sequim Bay","09/11/2019 15:18","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,15,""
"1604","SoundToxins","Sequim Bay","09/11/2019 15:18","Dinoflagellate","Dinophysis","spp.","Present",339,"Net Tow",NA,NA,NA,""
"1605","SoundToxins","Sequim Bay","09/11/2019 15:18","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,85,""
"1606","SoundToxins","Liberty Bay","09/10/2019 09:10","Dinoflagellate","Dinophysis","acuminata","Present",31,"Net Tow",NA,NA,NA,""
"1607","SoundToxins","Quartermaster Harbor - Dockton","09/08/2019 12:20","Dinoflagellate","Dinophysis","spp.","Present",3,"Net Tow",NA,NA,NA,""
"1608","SoundToxins","Quartermaster Harbor - Dockton","09/08/2019 12:20","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,66,""
"1609","SoundToxins","Quartermaster Harbor - Dockton","09/08/2019 12:20","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,33,""
"1610","SoundToxins","Sequim Bay","09/03/2019 15:35","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,57,""
"1611","SoundToxins","Sequim Bay","09/03/2019 15:35","Dinoflagellate","Dinophysis","spp.","Present",300,"Net Tow",NA,NA,NA,""
"1612","SoundToxins","Sequim Bay","09/03/2019 15:35","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,43,""
"1613","SoundToxins","Liberty Bay","09/03/2019 11:05","Dinoflagellate","Dinophysis","acuminata","Present",35,"Net Tow",NA,NA,NA,""
"1614","SoundToxins","Quartermaster Harbor - Dockton","09/02/2019 16:20","Dinoflagellate","Dinophysis","spp.","Common",15,"Net Tow",NA,NA,NA,""
"1615","SoundToxins","Quartermaster Harbor - Dockton","09/02/2019 16:20","Dinoflagellate","Dinophysis","parva","Present",NA,"",NA,NA,3,""
"1616","SoundToxins","Quartermaster Harbor - Dockton","09/02/2019 16:20","Dinoflagellate","Dinophysis","acuminata","Bloom",NA,"",NA,NA,95,""
"1617","SoundToxins","Quartermaster Harbor - Dockton","09/02/2019 16:20","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,1,""
"1618","SoundToxins","Quartermaster Harbor - Dockton","09/02/2019 16:20","Dinoflagellate","Dinophysis","rotundata","Present",NA,"",NA,NA,1,""
"1619","SoundToxins","Budd Inlet- Port Plaza","08/29/2019 13:30","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"1620","SoundToxins","Liberty Bay","08/27/2019 08:12","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"1621","SoundToxins","Sequim Bay","08/26/2019 14:53","Dinoflagellate","Dinophysis","spp.","Present",NA,"",NA,NA,NA,""
"1622","SoundToxins","Quartermaster Harbor - Dockton","08/25/2019 13:42","Dinoflagellate","Dinophysis","fortii","Common",NA,"",NA,NA,25,""
"1623","SoundToxins","Quartermaster Harbor - Dockton","08/25/2019 13:42","Dinoflagellate","Dinophysis","parva","Bloom",NA,"",NA,NA,48,""
"1624","SoundToxins","Quartermaster Harbor - Dockton","08/25/2019 13:42","Dinoflagellate","Dinophysis","spp.","Bloom",55,"Net Tow",NA,NA,NA,"2 D rotundata!"
"1625","SoundToxins","Quartermaster Harbor - Dockton","08/25/2019 13:42","Dinoflagellate","Dinophysis","acuminata","Common",NA,"",NA,NA,25,""
"1626","SoundToxins","Quartermaster Harbor - Dockton","08/25/2019 13:42","Dinoflagellate","Dinophysis","rotundata","Present",NA,"",NA,NA,2,""
"1627","SoundToxins","Budd Inlet- Port Plaza","08/22/2019 13:15","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,35,""
"1628","SoundToxins","Budd Inlet- Port Plaza","08/22/2019 13:15","Dinoflagellate","Dinophysis","spp.","Present",101,"Net Tow",NA,NA,NA,""
"1629","SoundToxins","Budd Inlet- Port Plaza","08/22/2019 13:15","Dinoflagellate","Dinophysis","rotundata","Present",NA,"",NA,NA,18,""
"1630","SoundToxins","Budd Inlet- Port Plaza","08/22/2019 13:15","Dinoflagellate","Dinophysis","acuta","Present",NA,"",NA,NA,47,""
"1631","SoundToxins","Liberty Bay","08/20/2019 08:20","Dinoflagellate","Dinophysis","acuminata","Present",43,"Net Tow",NA,NA,NA,""
"1632","SoundToxins","Quartermaster Harbor - Dockton","08/19/2019 14:30","Dinoflagellate","Dinophysis","spp.","Bloom",38,"Net Tow",NA,NA,NA,"increase of 200% since 8/12/19"
"1633","SoundToxins","Quartermaster Harbor - Dockton","08/19/2019 14:30","Dinoflagellate","Dinophysis","parva","Bloom",NA,"",NA,NA,75,""
"1634","SoundToxins","Quartermaster Harbor - Dockton","08/19/2019 14:30","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,13,""
"1635","SoundToxins","Quartermaster Harbor - Dockton","08/19/2019 14:30","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,12,""
"1636","SoundToxins","Sequim Bay","08/19/2019 13:28","Dinoflagellate","Dinophysis","spp.","Present",1000,"10x Whole Water",NA,NA,NA,""
"1637","SoundToxins","Sequim Bay","08/19/2019 13:28","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,69,""
"1638","SoundToxins","Sequim Bay","08/19/2019 13:28","Dinoflagellate","Dinophysis","acuta","Present",NA,"",NA,NA,3,""
"1639","SoundToxins","Sequim Bay","08/19/2019 13:28","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,24,""
"1640","SoundToxins","Sequim Bay","08/19/2019 13:28","Dinoflagellate","Dinophysis","parva","Present",NA,"",NA,NA,3,""
"1641","SoundToxins","Budd Inlet- Port Plaza","08/15/2019 13:15","Dinoflagellate","Dinophysis","sp.","Present",6,"Net Tow",NA,NA,NA,"Only one cell in .1ml"
"1642","SoundToxins","Budd Inlet- Port Plaza","08/15/2019 13:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,100,"only 6 cells/L"
"1643","SoundToxins","Sequim Bay","08/13/2019 13:50","Dinoflagellate","Dinophysis","parva","Present",NA,"",NA,NA,4,""
"1644","SoundToxins","Sequim Bay","08/13/2019 13:50","Dinoflagellate","Dinophysis","spp.","Present",3000,"10x Whole Water",NA,NA,NA,""
"1645","SoundToxins","Sequim Bay","08/13/2019 13:50","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,79,""
"1646","SoundToxins","Sequim Bay","08/13/2019 13:50","Dinoflagellate","Dinophysis","norvegica","Present",NA,"",NA,NA,4,""
"1647","SoundToxins","Sequim Bay","08/13/2019 13:50","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,14,""
"1648","SoundToxins","Liberty Bay","08/13/2019 08:12","Dinoflagellate","Dinophysis","acuminata","Present",276,"Net Tow",NA,NA,NA,""
"1649","SoundToxins","Quartermaster Harbor - Dockton","08/12/2019 15:40","Dinoflagellate","Dinophysis","fortii","Common",NA,"",NA,NA,55,""
"1650","SoundToxins","Quartermaster Harbor - Dockton","08/12/2019 15:40","Dinoflagellate","Dinophysis","parva","Present",NA,"",NA,NA,5,""
"1651","SoundToxins","Quartermaster Harbor - Dockton","08/12/2019 15:40","Dinoflagellate","Dinophysis","spp.","Common",13,"Net Tow",NA,NA,NA,""
"1652","SoundToxins","Quartermaster Harbor - Dockton","08/12/2019 15:40","Dinoflagellate","Dinophysis","acuminata","Common",NA,"",NA,NA,40,""
"1653","SoundToxins","Budd Inlet- Port Plaza","08/08/2019 13:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,100,""
"1654","SoundToxins","Budd Inlet- Port Plaza","08/08/2019 13:15","Dinoflagellate","Dinophysis","sp.","Present",6,"Net Tow",NA,NA,NA,""
"1655","SoundToxins","Liberty Bay","08/06/2019 08:14","Dinoflagellate","Dinophysis","acuminata","Present",1105,"Net Tow",NA,NA,NA,""
"1656","SoundToxins","Quartermaster Harbor - Dockton","08/05/2019 18:50","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,4,""
"1657","SoundToxins","Quartermaster Harbor - Dockton","08/05/2019 18:50","Dinoflagellate","Dinophysis","rotundata","Present",NA,"",NA,NA,1,""
"1658","SoundToxins","Quartermaster Harbor - Dockton","08/05/2019 18:50","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,50,""
"1659","SoundToxins","Quartermaster Harbor - Dockton","08/05/2019 18:50","Dinoflagellate","Dinophysis","parva","Present",NA,"",NA,NA,45,""
"1660","SoundToxins","Quartermaster Harbor - Dockton","08/05/2019 18:50","Dinoflagellate","Dinophysis","spp.","Present",7,"Net Tow",NA,NA,NA,""
"1661","SoundToxins","Sequim Bay","08/05/2019 14:00","Dinoflagellate","Dinophysis","sp.","Present",2000,"10x Whole Water",NA,NA,NA,""
"1662","SoundToxins","Sequim Bay","08/05/2019 14:00","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,100,""
"1663","SoundToxins","Budd Inlet- Port Plaza","08/01/2019 13:15","Dinoflagellate","Dinophysis","spp.","Present",30,"Net Tow",NA,NA,NA,""
"1664","SoundToxins","Budd Inlet- Port Plaza","08/01/2019 13:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,20,""
"1665","SoundToxins","Budd Inlet- Port Plaza","08/01/2019 13:15","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,80,""
"1666","SoundToxins","Sequim Bay","07/31/2019 14:20","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,NA,""
"1667","SoundToxins","Sequim Bay","07/31/2019 14:20","Dinoflagellate","Dinophysis","sp.","Present",NA,"",NA,NA,NA,""
"1668","SoundToxins","Liberty Bay","07/30/2019 08:10","Dinoflagellate","Dinophysis","acuminata","Present",54,"Net Tow",NA,NA,NA,""
"1669","SoundToxins","Quartermaster Harbor - Dockton","07/27/2019 15:45","Dinoflagellate","Dinophysis","spp.","Present",7,"Net Tow",NA,NA,NA,""
"1670","SoundToxins","Quartermaster Harbor - Dockton","07/27/2019 15:45","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,49,""
"1671","SoundToxins","Quartermaster Harbor - Dockton","07/27/2019 15:45","Dinoflagellate","Dinophysis","fortii","Present",NA,"",NA,NA,25,""
"1672","SoundToxins","Quartermaster Harbor - Dockton","07/27/2019 15:45","Dinoflagellate","Dinophysis","norvegica","Present",NA,"",NA,NA,25,""
"1673","SoundToxins","Quartermaster Harbor - Dockton","07/27/2019 15:45","Dinoflagellate","Dinophysis","parva","Present",NA,"",NA,NA,1,""
