,Program,Site,Date,Category,Genus,Species,Abundance,Cell.Per.Liter,Water.Source,Perc.Large,Perc.Small,Perc.Species,Comments
2021,SoundToxins,Quartermaster Harbor - Dockton,5/14/18 16:30,Dinoflagellate,Dinophysis,sp.,Present,1,Net Tow,NA,NA,NA,
2022,SoundToxins,Sequim Bay,5/8/18 13:28,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,NA,
2023,SoundToxins,Quartermaster Harbor - Dockton,5/6/18 12:20,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,100,
2024,SoundToxins,Quartermaster Harbor - Dockton,5/6/18 12:20,Dinoflagellate,Dinophysis,sp.,Present,1,Net Tow,NA,NA,NA,
2025,SoundToxins,Sequim Bay,5/2/18 12:05,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,NA,
2026,SoundToxins,Quartermaster Harbor - Dockton,4/29/18 11:30,Dinoflagellate,Dinophysis,sp.,Present,1,Net Tow,NA,NA,NA,acuminata 100%
2027,SoundToxins,Sequim Bay,4/24/18 12:55,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2028,SoundToxins,Quartermaster Harbor - Dockton,4/23/18 11:30,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,100,
2029,SoundToxins,Quartermaster Harbor - Dockton,4/23/18 11:30,Dinoflagellate,Dinophysis,sp.,Present,1,Net Tow,NA,NA,NA,
2030,SoundToxins,Sequim Bay,4/19/18 15:44,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2031,SoundToxins,Sequim Bay,4/11/18 13:43,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2032,SoundToxins,Quartermaster Harbor - Dockton,4/9/18 0:00,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2033,SoundToxins,Sequim Bay,4/3/18 11:04,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2034,SoundToxins,Sequim Bay,3/27/18 13:14,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2035,SoundToxins,Quartermaster Harbor - Dockton,3/26/18 12:15,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2036,SoundToxins,Sequim Bay,3/21/18 14:47,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2037,SoundToxins,Quartermaster Harbor - Dockton,3/18/18 15:45,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2038,SoundToxins,Sequim Bay,3/14/18 13:11,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2039,SoundToxins,Quartermaster Harbor - Dockton,3/12/18 12:15,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2040,SoundToxins,Sequim Bay,3/7/18 13:41,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2041,SoundToxins,Quartermaster Harbor - Dockton,3/4/18 0:00,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2042,SoundToxins,Sequim Bay,2/26/18 12:11,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2043,SoundToxins,Quartermaster Harbor - Dockton,2/26/18 0:00,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2044,SoundToxins,Sequim Bay,2/13/18 13:27,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2045,SoundToxins,Quartermaster Harbor - Dockton,2/12/18 12:00,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2046,SoundToxins,Sequim Bay,1/30/18 10:58,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2047,SoundToxins,Quartermaster Harbor - Dockton,1/29/18 12:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2048,SoundToxins,Sequim Bay,1/17/18 23:37,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2049,SoundToxins,Liberty Bay,1/17/18 13:27,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2050,SoundToxins,Quartermaster Harbor - Dockton,1/16/18 11:35,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2051,SoundToxins,Sequim Bay,1/2/18 15:30,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2052,SoundToxins,Quartermaster Harbor - Dockton,1/2/18 11:45,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2053,SoundToxins,Sequim Bay,12/18/17 13:43,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2054,SoundToxins,Quartermaster Harbor - Dockton,12/12/17 11:20,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,2,
2055,SoundToxins,Quartermaster Harbor - Dockton,12/12/17 11:20,Dinoflagellate,Dinophysis,acuta,,NA,,NA,NA,98,
2056,SoundToxins,Quartermaster Harbor - Dockton,12/12/17 11:20,Dinoflagellate,Dinophysis,spp.,Present,3,Net Tow,NA,NA,NA,
2057,SoundToxins,Liberty Bay,12/7/17 10:34,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2058,SoundToxins,Sequim Bay,12/6/17 13:12,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2059,SoundToxins,Quartermaster Harbor - Dockton,11/28/17 15:30,Dinoflagellate,Dinophysis,spp.,Present,NA,,NA,NA,NA,
2060,SoundToxins,Quartermaster Harbor - Dockton,11/28/17 15:30,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,90,
2061,SoundToxins,Quartermaster Harbor - Dockton,11/28/17 15:30,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,10,
2062,SoundToxins,Sequim Bay,11/21/17 12:00,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,NA,
2063,SoundToxins,Quartermaster Harbor - Dockton,11/20/17 12:30,Dinoflagellate,Dinophysis,spp.,Present,7,Net Tow,NA,NA,NA,
2064,SoundToxins,Quartermaster Harbor - Dockton,11/20/17 12:30,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,49,
2065,SoundToxins,Quartermaster Harbor - Dockton,11/20/17 12:30,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,6,
2066,SoundToxins,Quartermaster Harbor - Dockton,11/20/17 12:30,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,1,
2067,SoundToxins,Quartermaster Harbor - Dockton,11/20/17 12:30,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,1,
2068,SoundToxins,Quartermaster Harbor - Dockton,11/20/17 12:30,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,43,
2069,SoundToxins,Quartermaster Harbor - Dockton,11/12/17 11:15,Dinoflagellate,Dinophysis,spp.,Common,45,Net Tow,NA,NA,NA,
2070,SoundToxins,Quartermaster Harbor - Dockton,11/12/17 11:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,48,
2071,SoundToxins,Quartermaster Harbor - Dockton,11/12/17 11:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,48,
2072,SoundToxins,Quartermaster Harbor - Dockton,11/12/17 11:15,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,3,
2073,SoundToxins,Quartermaster Harbor - Dockton,11/12/17 11:15,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,1,
2074,SoundToxins,Sequim Bay,11/7/17 10:53,Dinoflagellate,Dinophysis,spp.,Present,3000,10x Whole Water,NA,NA,NA,
2075,SoundToxins,Sequim Bay,11/7/17 10:53,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,83,
2076,SoundToxins,Sequim Bay,11/7/17 10:53,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,9,
2077,SoundToxins,Sequim Bay,11/7/17 10:53,Dinoflagellate,Dinophysis,norvegica,Present,NA,,NA,NA,9,
2078,SoundToxins,Quartermaster Harbor - Dockton,11/6/17 12:15,Dinoflagellate,Dinophysis,spp.,Present,7,Net Tow,NA,NA,NA,
2079,SoundToxins,Quartermaster Harbor - Dockton,11/6/17 12:15,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,25,
2080,SoundToxins,Quartermaster Harbor - Dockton,11/6/17 12:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,30,
2081,SoundToxins,Quartermaster Harbor - Dockton,11/6/17 12:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,45,
2082,SoundToxins,Liberty Bay,11/3/17 12:50,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2083,SoundToxins,Sequim Bay,11/1/17 10:58,Dinoflagellate,Dinophysis,spp.,Present,4000,10x Whole Water,NA,NA,NA,
2084,SoundToxins,Sequim Bay,11/1/17 10:58,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,3,
2085,SoundToxins,Sequim Bay,11/1/17 10:58,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,97,
2086,SoundToxins,Quartermaster Harbor - Dockton,10/31/17 13:30,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,20,
2087,SoundToxins,Quartermaster Harbor - Dockton,10/31/17 13:30,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,35,
2088,SoundToxins,Quartermaster Harbor - Dockton,10/31/17 13:30,Dinoflagellate,Dinophysis,spp.,Present,2,Net Tow,NA,NA,NA,
2089,SoundToxins,Quartermaster Harbor - Dockton,10/31/17 13:30,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,45,
2090,SoundToxins,Sequim Bay,10/24/17 10:53,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,3,
2091,SoundToxins,Sequim Bay,10/24/17 10:53,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,97,
2092,SoundToxins,Sequim Bay,10/24/17 10:53,Dinoflagellate,Dinophysis,spp.,Present,613,Net Tow,NA,NA,NA,
2093,SoundToxins,Quartermaster Harbor - Dockton,10/23/17 10:15,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2094,SoundToxins,Sequim Bay,10/17/17 13:00,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,6,
2095,SoundToxins,Sequim Bay,10/17/17 13:00,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,94,
2096,SoundToxins,Sequim Bay,10/17/17 13:00,Dinoflagellate,Dinophysis,spp.,Present,3000,10x Whole Water,NA,NA,NA,
2097,SoundToxins,Quartermaster Harbor - Dockton,10/15/17 13:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,5,
2098,SoundToxins,Quartermaster Harbor - Dockton,10/15/17 13:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,95,
2099,SoundToxins,Quartermaster Harbor - Dockton,10/15/17 13:15,Dinoflagellate,Dinophysis,spp.,Present,5,Net Tow,NA,NA,NA,
2100,SoundToxins,Sequim Bay,10/10/17 13:15,Dinoflagellate,Dinophysis,norvegica,Present,NA,,NA,NA,2,
2101,SoundToxins,Sequim Bay,10/10/17 13:15,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,2,
2102,SoundToxins,Sequim Bay,10/10/17 13:15,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,1,
2103,SoundToxins,Sequim Bay,10/10/17 13:15,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,94,
2104,SoundToxins,Sequim Bay,10/10/17 13:15,Dinoflagellate,Dinophysis,spp.,Present,10000,10x Whole Water,NA,NA,NA,
2105,SoundToxins,Quartermaster Harbor - Dockton,10/9/17 9:50,Dinoflagellate,Dinophysis,spp.,Present,2,Net Tow,NA,NA,NA,
2106,SoundToxins,Sequim Bay,10/3/17 13:32,Dinoflagellate,Dinophysis,spp.,Present,7000,10x Whole Water,NA,NA,NA,
2107,SoundToxins,Sequim Bay,10/3/17 13:32,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,6,
2108,SoundToxins,Sequim Bay,10/3/17 13:32,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,6,
2109,SoundToxins,Sequim Bay,10/3/17 13:32,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,88,
2110,SoundToxins,Quartermaster Harbor - Dockton,10/2/17 12:35,Dinoflagellate,Dinophysis,fortii,Present,1,Net Tow,NA,NA,NA,
2111,SoundToxins,Sequim Bay,9/26/17 12:56,Dinoflagellate,Dinophysis,spp.,Present,1000,10x Whole Water,NA,NA,NA,
2112,SoundToxins,Sequim Bay,9/26/17 12:56,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,89,
2113,SoundToxins,Sequim Bay,9/26/17 12:56,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,2,
2114,SoundToxins,Sequim Bay,9/26/17 12:56,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,9,
2115,SoundToxins,Quartermaster Harbor - Dockton,9/25/17 9:35,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,2,
2116,SoundToxins,Quartermaster Harbor - Dockton,9/25/17 9:35,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,98,
2117,SoundToxins,Quartermaster Harbor - Dockton,9/25/17 9:35,Dinoflagellate,Dinophysis,spp.,Present,5,Net Tow,NA,NA,NA,
2118,SoundToxins,Budd Inlet- Port Plaza,9/21/17 13:15,Dinoflagellate,Dinophysis,spp.,Present,220,Net Tow,NA,NA,NA,
2119,SoundToxins,Budd Inlet- Port Plaza,9/21/17 13:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,68,
2120,SoundToxins,Budd Inlet- Port Plaza,9/21/17 13:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,32,
2121,SoundToxins,Sequim Bay,9/18/17 8:43,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,NA,
2122,SoundToxins,Quartermaster Harbor - Dockton,9/18/17 0:00,Dinoflagellate,Dinophysis,spp.,Present,13,Net Tow,NA,NA,NA,
2123,SoundToxins,Quartermaster Harbor - Dockton,9/18/17 0:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,98,
2124,SoundToxins,Quartermaster Harbor - Dockton,9/18/17 0:00,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,2,
2125,SoundToxins,Budd Inlet- Port Plaza,9/14/17 13:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,79,
2126,SoundToxins,Budd Inlet- Port Plaza,9/14/17 13:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,21,
2127,SoundToxins,Budd Inlet- Port Plaza,9/14/17 13:15,Dinoflagellate,Dinophysis,spp.,Present,113,Net Tow,NA,NA,NA,113 cells/L
2128,SoundToxins,Sequim Bay,9/12/17 13:13,Dinoflagellate,Dinophysis,spp.,Present,NA,,NA,NA,NA,
2129,SoundToxins,Sequim Bay,9/12/17 13:13,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,NA,
2130,SoundToxins,Liberty Bay,9/12/17 11:20,Dinoflagellate,Dinophysis,sp.,Present,0.97,Whole Water,NA,NA,NA,net to cell count 10000 cells/L
2131,SoundToxins,Liberty Bay,9/12/17 11:20,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,66,net tow
2132,SoundToxins,Liberty Bay,9/12/17 11:20,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,33,net tow
2133,SoundToxins,Quartermaster Harbor - Dockton,9/11/17 9:40,Dinoflagellate,Dinophysis,spp.,Present,3,Net Tow,NA,NA,NA,
2134,SoundToxins,Quartermaster Harbor - Dockton,9/11/17 9:40,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,1,
2135,SoundToxins,Quartermaster Harbor - Dockton,9/11/17 9:40,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,98,
2136,SoundToxins,Quartermaster Harbor - Dockton,9/11/17 9:40,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,1,
2137,SoundToxins,Liberty Bay,9/7/17 22:30,Dinoflagellate,Dinophysis,sp.,Present,278,Net Tow,NA,NA,NA,2.3 cells/liter whole water
2138,SoundToxins,Liberty Bay,9/7/17 22:30,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,NA,
2139,SoundToxins,Liberty Bay,9/7/17 22:30,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,NA,
2140,SoundToxins,Budd Inlet- Port Plaza,9/7/17 13:00,Dinoflagellate,Dinophysis,spp.,Present,440,Net Tow,NA,NA,NA,
2141,SoundToxins,Budd Inlet- Port Plaza,9/7/17 13:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,98,
2142,SoundToxins,Budd Inlet- Port Plaza,9/7/17 13:00,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,2,
2143,SoundToxins,Sequim Bay,9/6/17 12:45,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,82,
2144,SoundToxins,Sequim Bay,9/6/17 12:45,Dinoflagellate,Dinophysis,spp.,Present,284,Net Tow,NA,NA,NA,
2145,SoundToxins,Sequim Bay,9/6/17 12:45,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,18,
2146,SoundToxins,Liberty Bay,9/6/17 12:00,Dinoflagellate,Dinophysis,spp.,Present,2.3,Whole Water,NA,NA,NA,"net tow 50,000 cells/L"
2147,SoundToxins,Liberty Bay,9/6/17 12:00,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,40,in net tow
2148,SoundToxins,Liberty Bay,9/6/17 12:00,Dinoflagellate,Dinophysis,acuta,,NA,,NA,NA,60,in net tow
2149,SoundToxins,Quartermaster Harbor - Dockton,9/5/17 17:00,Dinoflagellate,Dinophysis,spp.,Present,8,Net Tow,NA,NA,NA,
2150,SoundToxins,Quartermaster Harbor - Dockton,9/5/17 17:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,98,
2151,SoundToxins,Quartermaster Harbor - Dockton,9/5/17 17:00,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,1,
2152,SoundToxins,Quartermaster Harbor - Dockton,9/5/17 17:00,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,1,
2153,SoundToxins,Budd Inlet- Port Plaza,8/31/17 13:11,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,19,
2154,SoundToxins,Budd Inlet- Port Plaza,8/31/17 13:11,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,81,
2155,SoundToxins,Budd Inlet- Port Plaza,8/31/17 13:11,Dinoflagellate,Dinophysis,spp.,Bloom,643,Net Tow,NA,NA,NA,643 cells/L
2156,SoundToxins,Liberty Bay,8/29/17 10:50,Dinoflagellate,Dinophysis,spp.,Common,370000,Net Tow,NA,NA,NA,"102.01 cells/L in whole water4 fortii,18 acuminate, and 4 rotun in to"
2157,SoundToxins,Liberty Bay,8/29/17 10:50,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,10,net tow
2158,SoundToxins,Liberty Bay,8/29/17 10:50,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,41,net tow
2159,SoundToxins,Liberty Bay,8/29/17 10:50,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,49,net tow
2160,SoundToxins,Sequim Bay,8/29/17 10:33,Dinoflagellate,Dinophysis,spp.,Present,3000,10x Whole Water,NA,NA,NA,
2161,SoundToxins,Sequim Bay,8/29/17 10:33,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,3,
2162,SoundToxins,Sequim Bay,8/29/17 10:33,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,3,
2163,SoundToxins,Sequim Bay,8/29/17 10:33,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,94,
2164,SoundToxins,Quartermaster Harbor - Dockton,8/28/17 9:15,Dinoflagellate,Dinophysis,spp.,Present,16,Net Tow,NA,NA,NA,
2165,SoundToxins,Quartermaster Harbor - Dockton,8/28/17 9:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,99,
2166,SoundToxins,Quartermaster Harbor - Dockton,8/28/17 9:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,1,
2167,SoundToxins,Budd Inlet- Port Plaza,8/24/17 13:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,100,
2168,SoundToxins,Budd Inlet- Port Plaza,8/24/17 13:00,Dinoflagellate,Dinophysis,sp.,Common,768,Net Tow,NA,NA,NA,
2169,SoundToxins,Sequim Bay,8/22/17 13:30,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,75,
2170,SoundToxins,Sequim Bay,8/22/17 13:30,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,8,
2171,SoundToxins,Sequim Bay,8/22/17 13:30,Dinoflagellate,Dinophysis,parva,Present,NA,,NA,NA,8,
2172,SoundToxins,Sequim Bay,8/22/17 13:30,Dinoflagellate,Dinophysis,rotundata,Present,NA,,NA,NA,8,
2173,SoundToxins,Sequim Bay,8/22/17 13:30,Dinoflagellate,Dinophysis,spp.,Present,1000,10x Whole Water,NA,NA,NA,
2174,SoundToxins,Liberty Bay,8/22/17 10:00,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,7,
2175,SoundToxins,Liberty Bay,8/22/17 10:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,53,
2176,SoundToxins,Liberty Bay,8/22/17 10:00,Dinoflagellate,Dinophysis,acuta,,NA,,NA,NA,37,
2177,SoundToxins,Liberty Bay,8/22/17 10:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,3,
2178,SoundToxins,Liberty Bay,8/22/17 10:00,Dinoflagellate,Dinophysis,spp.,Common,1670,Net Tow,NA,NA,NA,
2179,SoundToxins,Quartermaster Harbor - Dockton,8/21/17 12:00,Dinoflagellate,Dinophysis,spp.,Present,5,Net Tow,NA,NA,NA,
2180,SoundToxins,Budd Inlet- Port Plaza,8/17/17 13:14,Dinoflagellate,Dinophysis,spp.,Present,71,Net Tow,NA,NA,NA,12 cells = 71 cells/L
2181,SoundToxins,Budd Inlet- Port Plaza,8/17/17 13:14,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,80,
2182,SoundToxins,Budd Inlet- Port Plaza,8/17/17 13:14,Dinoflagellate,Dinophysis,acuta,,NA,,NA,NA,10,
2183,SoundToxins,Budd Inlet- Port Plaza,8/17/17 13:14,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,10,
2184,SoundToxins,Sequim Bay,8/15/17 12:54,Dinoflagellate,Dinophysis,spp.,Present,269,Net Tow,NA,NA,NA,
2185,SoundToxins,Sequim Bay,8/15/17 12:54,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,73,
2186,SoundToxins,Sequim Bay,8/15/17 12:54,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,18,
2187,SoundToxins,Sequim Bay,8/15/17 12:54,Dinoflagellate,Dinophysis,rotundata,Present,NA,,NA,NA,9,
2188,SoundToxins,Quartermaster Harbor - Dockton,8/14/17 9:50,Dinoflagellate,Dinophysis,sp.,Present,1,Net Tow,NA,NA,NA,
2189,SoundToxins,Budd Inlet- Port Plaza,8/10/17 13:20,Dinoflagellate,Dinophysis,sp.,Common,298,Net Tow,NA,NA,NA,D. fortii
2190,SoundToxins,Budd Inlet- Port Plaza,8/10/17 13:20,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,100,
2191,SoundToxins,Sequim Bay,8/9/17 13:22,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,38,
2192,SoundToxins,Sequim Bay,8/9/17 13:22,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,38,
2193,SoundToxins,Sequim Bay,8/9/17 13:22,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,7,
2194,SoundToxins,Sequim Bay,8/9/17 13:22,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,18,
2195,SoundToxins,Sequim Bay,8/9/17 13:22,Dinoflagellate,Dinophysis,spp.,Present,352,Net Tow,NA,NA,NA,
2196,SoundToxins,Liberty Bay,8/8/17 10:50,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,75,
2197,SoundToxins,Liberty Bay,8/8/17 10:50,Dinoflagellate,Dinophysis,spp.,Present,40000,Net Tow,NA,NA,NA,whole water 1.9 cells/L
2198,SoundToxins,Liberty Bay,8/8/17 10:50,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,25,
2199,SoundToxins,Quartermaster Harbor - Dockton,8/7/17 9:35,Dinoflagellate,Dinophysis,fortii,Present,2,Net Tow,NA,NA,NA,
2200,SoundToxins,Budd Inlet- Port Plaza,8/3/17 13:00,Dinoflagellate,Dinophysis,sp.,Present,48,Net Tow,NA,NA,NA,
2201,SoundToxins,Budd Inlet- Port Plaza,8/3/17 13:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,100,
2202,SoundToxins,Sequim Bay,8/1/17 12:47,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,4,
2203,SoundToxins,Sequim Bay,8/1/17 12:47,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,4,
2204,SoundToxins,Sequim Bay,8/1/17 12:47,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,19,
2205,SoundToxins,Sequim Bay,8/1/17 12:47,Dinoflagellate,Dinophysis,spp.,Present,1000,10x Whole Water,NA,NA,NA,
2206,SoundToxins,Sequim Bay,8/1/17 12:47,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,15,
2207,SoundToxins,Sequim Bay,8/1/17 12:47,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,59,
2208,SoundToxins,Liberty Bay,8/1/17 10:40,Dinoflagellate,Dinophysis,norvegica,Present,56,Net Tow,NA,NA,NA,
2209,SoundToxins,Quartermaster Harbor - Dockton,7/31/17 12:00,Dinoflagellate,Dinophysis,sp.,Present,2,Net Tow,NA,NA,NA,
2210,SoundToxins,Budd Inlet- Port Plaza,7/27/17 13:00,Dinoflagellate,Dinophysis,sp.,Present,12,Net Tow,NA,NA,NA,
2211,SoundToxins,Budd Inlet- Port Plaza,7/27/17 13:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,100,
2212,SoundToxins,Sequim Bay,7/25/17 13:10,Dinoflagellate,Dinophysis,rotundata,Present,NA,,NA,NA,7,
2213,SoundToxins,Sequim Bay,7/25/17 13:10,Dinoflagellate,Dinophysis,norvegica,Present,NA,,NA,NA,7,
2214,SoundToxins,Sequim Bay,7/25/17 13:10,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,50,
2215,SoundToxins,Sequim Bay,7/25/17 13:10,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,13,
2216,SoundToxins,Sequim Bay,7/25/17 13:10,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,25,
2217,SoundToxins,Sequim Bay,7/25/17 13:10,Dinoflagellate,Dinophysis,spp.,Present,326,Net Tow,NA,NA,NA,
2218,SoundToxins,Liberty Bay,7/25/17 10:30,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,33.3,
2219,SoundToxins,Liberty Bay,7/25/17 10:30,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,33.3,
2220,SoundToxins,Liberty Bay,7/25/17 10:30,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,33.3,
